place_id,name,rating,user_ratings_total,current_opening_hours,postcode,location_lat,location_lng,viewport_northeast_lat,viewport_northeast_lng,viewport_southwest_lat,viewport_southwest_lng
ChIJIR3vwH1j0DERnfUKcb1B03M,Lembaga Kenaf dan Tembakau Negara (LKTN) Negeri Johor,0.0,,"['Monday: 8:00AM–5:00PM', 'Tuesday: 8:00AM–5:00PM', 'Wednesday: 8:00AM–5:00PM', 'Thursday: 8:00AM–3:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–5:00PM']",86200,1.8040778,103.3286272,1.805407429892722,103.3299578798927,1.802707770107278,103.3272582201073
ChIJiZspfaET2jERl7l1cAAJlqY,PAM General Post Office Johor Bahru,0.0,,"['Monday: 6:00AM–11:45PM', 'Tuesday: 6:00AM–11:45PM', 'Wednesday: 6:00AM–11:45PM', 'Thursday: 6:00AM–11:45PM', 'Friday: 6:00AM–11:45PM', 'Saturday: 6:00AM–11:45PM', 'Sunday: 6:00AM–11:45PM']",80000,1.4560134,103.7620534,1.457310879892722,103.7634028798927,1.454611220107278,103.7607032201073
ChIJY-969cpt0DER2dEwVohaYyo,Kelompok Pengusaha Kecil Kawasan Kluang Selatan,0.0,,,86000,2.028788,103.3154162,2.030035629892723,103.3168425798927,2.027335970107278,103.3141429201073
ChIJixHWJv1t0DER2tl13zloIwY,"AADK Daerah Kluang, Pejabat Daerah",5.0,1.0,,86000,2.0155995,103.288966,2.017014679892722,103.2904131298927,2.014315020107277,103.2877134701073
ChIJlSWo0U6L0DER7KQTArUBJDs,Pintu Air Pt Hj. Yusoff,0.0,,,82200,1.7189375,103.2635469,1.720062329892722,103.2649330298927,1.717362670107278,103.2622333701073
ChIJb9zZY8xt0DERr_QS6AVh1ws,Pihak Berkuasa Kemajuan Pekebun Kecil Perusahaan Getah,0.0,,,86000,2.0244426,103.3156443,2.025686579892722,103.3170136298927,2.022986920107277,103.3143139701073
ChIJb0tzAfZd0DERytJYTQrRgOw,"Pejabat MPOB Caw Parit Raja, Johor",0.0,,"['Monday: 8:00AM–5:00PM', 'Tuesday: 8:00AM–5:00PM', 'Wednesday: 8:00AM–5:00PM', 'Thursday: 8:00AM–3:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–5:00PM']",86400,1.8668065,103.1201036,1.868137529892722,103.1214088298927,1.865437870107278,103.1187091701073
ChIJ7bV_Nndt2jERvFuHLvh2Gi4,Jabatan Kastam Diraja Malaysia Menara Kastam Johor Larkin,2.5,23.0,"['Monday: 7:30AM–5:30PM', 'Tuesday: 7:30AM–5:30PM', 'Wednesday: 7:30AM–5:30PM', 'Thursday: 7:30AM–5:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 7:30AM–5:30PM']",80350,1.5104056,103.742438,1.511766079892722,103.7437949298927,1.509066420107278,103.7410952701073
ChIJrcWIc0Jt0DERaDr45iGpmYI,"Pejabat Unit Tentera JKR Negeri Johor, Kem Mahkota, Kluang",2.3,3.0,"['Monday: 7:30AM–6:00PM', 'Tuesday: 7:30AM–6:00PM', 'Wednesday: 7:30AM–6:00PM', 'Thursday: 7:30AM–6:00PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 7:30AM–6:00PM']",86000,2.0479886,103.3102768,2.049277729892723,103.3116624298927,2.046578070107278,103.3089627701073
ChIJe_xN3iJ30DERfHE9bts3-bo,Balai Raya Ladang Sindora,3.8,6.0,,81000,1.9616951,103.4723281,1.963089379892722,103.4736527798927,1.960389720107278,103.4709531201073
